"category","bathrooms","bedrooms","has_photo","price","price_type","square_feet","cityname","state","latitude","longitude","source","time","location","region","AC","Alarm","Basketball","Cable or Satellite","Clubhouse","Dishwasher","Doorman","Elevator","Fireplace","Garbage Disposal","Gated","Golf","Gym","Hot Tub","Internet Access","Luxury","Parking","Patio/Deck","Playground","Pool","Refrigerator","Storage","Tennis","TV","View","Washer Dryer","Wood Floors","Cats","Dogs","zip"
"apartment",1,2,"Thumbnail",1012,"Monthly",400,"Aurora","CO",39.6828,-104.8078,"RentLingo",2019-12-26 11:08:06,"Aurora CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"80017"
"apartment",1,1,"Thumbnail",1000,"Monthly",400,"Philadelphia","PA",40.0054,-75.1415,"RentLingo",2019-12-26 11:21:55,"Philadelphia PA","Middle Atlantic",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"19140"
"apartment",1,1,"Thumbnail",1000,"Monthly",400,"Tacoma","WA",47.2154,-122.4608,"RentLingo",2019-12-26 11:15:15,"Tacoma WA","Pacific",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"98418"
"apartment",1,1,"Thumbnail",995,"Monthly",400,"Minneapolis","MN",44.9855,-93.3023,"RentLingo",2019-12-26 11:35:21,"Minneapolis MN","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"55411"
"apartment",1,3,"Thumbnail",975,"Monthly",400,"Austin","TX",30.3043,-97.7169,"RentLingo",2019-12-26 11:26:46,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"78751"
"apartment",1,0,"Thumbnail",975,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-22 12:13:42,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"78731"
"apartment",1,1,"Thumbnail",975,"Monthly",400,"Pembroke Pines","FL",26.0066,-80.2959,"RentLingo",2019-12-22 11:46:43,"Pembroke Pines FL","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33025"
"apartment",1,1,"Thumbnail",950,"Monthly",400,"Clayton","NC",35.6101,-78.4715,"RentLingo",2019-12-06 13:07:29,"Clayton NC","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"27520"
"apartment",1,2,"Thumbnail",945,"Monthly",400,"Minneapolis","MN",44.9855,-93.3023,"RentLingo",2019-12-18 10:55:02,"Minneapolis MN","West North Central",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"55411"
"apartment",1,0,"Thumbnail",925,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-26 11:31:51,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"78731"
"apartment",1,1,"Thumbnail",925,"Monthly",400,"Roswell","GA",34.0364,-84.3473,"RentLingo",2019-12-26 11:20:28,"Roswell GA","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"30075"
"apartment",1,1,"Yes",925,"Monthly",400,"Newmarket","NH",43.0758,-70.9427,"RentDigs.com",2019-09-18 02:40:07,"Newmarket NH","New England",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"03857"
"apartment",1,1,"Thumbnail",919,"Monthly",400,"Saint Louis Park","MN",44.9368,-93.3605,"RentLingo",2019-12-26 11:26:13,"Saint Louis Park MN","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"55416"
"apartment",1,1,"Thumbnail",910,"Monthly",400,"Boulder","CO",40.0213,-105.2552,"RentLingo",2019-12-26 11:15:25,"Boulder CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80301"
"apartment",1,3,"Thumbnail",900,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-26 11:27:53,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"78731"
"apartment",1,1,"Thumbnail",900,"Monthly",400,"Manassas","VA",38.7418,-77.4684,"RentLingo",2019-12-26 11:20:51,"Manassas VA","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"20110"
"apartment",1,1,"Thumbnail",900,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-22 11:41:04,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"78731"
"apartment",1,1,"Thumbnail",899,"Monthly",400,"Newport News","VA",37.1451,-76.5397,"RentDigs.com",2019-12-26 09:55:22,"Newport News VA","South Atlantic",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"23608"
"apartment",1,2,"Thumbnail",895,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-26 11:40:01,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"78731"
"apartment",1,0,"Thumbnail",895,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-26 11:25:23,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"78731"
"apartment",1,0,"Thumbnail",895,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-22 12:13:42,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"78731"
"apartment",1,0,"Thumbnail",895,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-22 12:13:44,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"78731"
"apartment",1,1,"Thumbnail",875,"Monthly",400,"Thornton","CO",39.8895,-104.9641,"RentLingo",2019-12-26 11:08:07,"Thornton CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80233"
"apartment",1,2,"Thumbnail",875,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-26 11:27:19,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"78731"
"apartment",1,1,"Thumbnail",875,"Monthly",400,"Gresham","OR",45.4913,-122.4185,"RentLingo",2019-12-22 11:43:09,"Gresham OR","Pacific",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"97080"
"apartment",1,1,"Thumbnail",865,"Monthly",400,"West Hartford","CT",41.7609,-72.7477,"RentLingo",2019-12-26 11:18:18,"West Hartford CT","New England",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"06107"
"apartment",1,2,"Thumbnail",857,"Monthly",400,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-26 11:27:40,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"78731"
"apartment",1,0,"Thumbnail",850,"Monthly",400,"Houston","TX",29.7714,-95.4343,"RentLingo",2019-12-26 11:32:20,"Houston TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"77007"
"apartment",1,1,"Thumbnail",850,"Monthly",400,"Houston","TX",29.7714,-95.4343,"RentLingo",2019-12-22 11:49:24,"Houston TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"77007"
"apartment",1,1,"Thumbnail",845,"Monthly",400,"Fort Lupton","CO",40.0994,-104.8079,"RentLingo",2019-12-26 11:15:19,"Fort Lupton CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80621"
"apartment",1,0,"Thumbnail",829,"Monthly",400,"Baltimore","MD",39.3284,-76.6021,"RentDigs.com",2019-12-14 10:05:14,"Baltimore MD","South Atlantic",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"21218"
"apartment",1,1,"Thumbnail",800,"Monthly",400,"Aurora","CO",39.6828,-104.8078,"RentLingo",2019-12-26 11:08:06,"Aurora CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80017"
"apartment",1,1,"Thumbnail",799,"Monthly",400,"West Lafayette","IN",40.4969,-86.9659,"RentLingo",2019-12-26 11:14:06,"West Lafayette IN","East North Central",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"47906"
"apartment",1,2,"Thumbnail",799,"Monthly",400,"Chicago","IL",41.8625,-87.6825,"RentLingo",2019-12-26 11:09:48,"Chicago IL","East North Central",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"60608"
"apartment",1.5,0,"Thumbnail",750,"Monthly",400,"Las Vegas","NV",36.193,-115.2946,"RentDigs.com",2019-12-11 10:22:43,"Las Vegas NV","Mountain",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"89134"
"apartment",1,2,"Thumbnail",720,"Monthly",400,"Forest Lake","MN",45.2764,-92.9901,"RentLingo",2019-12-22 12:14:29,"Forest Lake MN","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"55025"
"apartment",1,1,"Thumbnail",720,"Monthly",400,"Columbus","OH",39.9974,-82.9829,"RentLingo",2019-12-06 13:08:06,"Columbus OH","East North Central",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"43211"
"apartment",1,1,"Thumbnail",700,"Monthly",400,"Longmont","CO",40.162,-105.1342,"RentLingo",2019-12-26 11:15:25,"Longmont CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80503"
"apartment",1,1,"Thumbnail",700,"Monthly",400,"Denver","CO",39.736,-104.9819,"RentLingo",2019-12-22 11:43:15,"Denver CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80203"
"apartment",1,2,"Thumbnail",695,"Monthly",400,"Cameron","TX",30.8542,-96.9773,"RentLingo",2019-12-26 11:22:44,"Cameron TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"76520"
"apartment",1,1,"Thumbnail",691,"Monthly",400,"Jacksonville","FL",30.2989,-81.6324,"RentLingo",2019-12-22 11:40:20,"Jacksonville FL","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"32207"
"apartment",1,1,"Thumbnail",690,"Monthly",400,"Miami","FL",25.7603,-80.3005,"RentLingo",2019-12-22 11:46:42,"Miami FL","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33144"
"apartment",1,1,"Thumbnail",660,"Monthly",400,"Bloomington","IN",39.1471,-86.5136,"RentLingo",2019-12-26 11:35:32,"Bloomington IN","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"47401"
"apartment",1,0,"Thumbnail",615,"Monthly",400,"Omaha","NE",41.2562,-96.0404,"RentLingo",2019-12-26 11:31:51,"Omaha NE","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"68114"
"apartment",1,1,"Thumbnail",600,"Monthly",400,"North Fort Myers","FL",26.6942,-81.8779,"RentLingo",2019-12-26 11:10:33,"North Fort Myers FL","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33917"
"apartment",1,1,"Thumbnail",600,"Monthly",400,"Denver","CO",39.736,-104.9819,"RentLingo",2019-12-22 11:43:14,"Denver CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80203"
"apartment",1,2,"Thumbnail",599,"Monthly",400,"Lafayette","IN",40.3613,-86.9005,"RentLingo",2019-12-26 11:13:56,"Lafayette IN","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"47909"
"apartment",1,0,"Thumbnail",500,"Monthly",400,"Greensboro","NC",36.0646,-79.8238,"RentDigs.com",2019-09-17 20:25:08,"Greensboro NC","South Atlantic",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"27403"
"apartment",1,1,"Thumbnail",499,"Monthly",400,"Shreveport","LA",32.3841,-93.6685,"RentDigs.com",2019-09-17 18:17:07,"Shreveport LA","West South Central",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"71115"
"apartment",1,1,"Thumbnail",475,"Monthly",400,"Denver","CO",39.736,-104.9819,"RentLingo",2019-12-26 11:19:47,"Denver CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80203"
"apartment",1,1,"Thumbnail",435,"Monthly",400,"Youngstown","OH",41.0767,-80.674,"RentLingo",2019-12-26 11:30:50,"Youngstown OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"44511"
"apartment",1,2,"Thumbnail",425,"Monthly",400,"Minot","ND",48.2469,-101.3017,"RentLingo",2019-12-26 11:30:54,"Minot ND","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"58707"
"apartment",1,2,"Thumbnail",300,"Monthly",400,"Port Arthur","TX",29.9142,-93.9383,"RentLingo",2019-12-26 11:16:45,"Port Arthur TX","West South Central",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"77642"
"apartment",1,1,"Thumbnail",975,"Monthly",401,"Austin","TX",30.3054,-97.7497,"RentLingo",2019-12-26 11:27:43,"Austin TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"78731"
"apartment",1,2,"Thumbnail",2460,"Monthly",402,"Cambridge","MA",42.3635,-71.0825,"RentLingo",2019-12-26 11:07:24,"Cambridge MA","New England",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"02142"
"apartment",1,2,"Thumbnail",1050,"Monthly",403,"Wauwatosa","WI",43.0735,-88.0172,"RentLingo",2019-12-22 11:56:17,"Wauwatosa WI","East North Central",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"53222"
"apartment",2,2,"Thumbnail",1198,"Monthly",404,"Auburn","AL",32.5975,-85.4777,"RentLingo",2019-12-26 11:15:43,"Auburn AL","East South Central",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"36830"
"apartment",1,1,"Thumbnail",635,"Monthly",404,"Tucson","AZ",32.2264,-110.9438,"RentLingo",2019-12-26 11:18:10,"Tucson AZ","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"85719"
"apartment",1,0,"Thumbnail",1975,"Monthly",405,"Somerville","MA",42.3895,-71.1039,"RentLingo",2019-12-26 11:05:35,"Somerville MA","New England",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"02143"
